ProcCode,ProcName,ProcType,ProcDuration,ProcCost
X686789,"ΟΥΡΗΘΡΟΠΛΑΣΤΙΚΗ, ΔΙΑΗΒΙΚΗ Ή ΠΕΡΙΝΕΪΚΗ, ΕΝΑ ΣΤΑΔΙΟ,",Surgical,120,1570
X686799,"ΟΥΡΗΘΡΟΠΛΑΣΤΙΚΗ, ΑΝΑΠΛΑΣΗ Η ΑΠΟΚΑΤΑΣΤΑΣΗ 2 ΣΤΑΔΙΩΝ",Surgical,80,2370
X686809,"ΟΥΡΗΘΡΟΠΛΑΣΤΙΚΗ, ΑΝΑΠΛΑΣΗ Η ΑΠΟΚΑΤΑΣΤΑΣΗ 2 ΣΤΑΔΙΩΝ",Surgical,160,1170
X686819,"ΟΥΡΗΘΡΟΠΛΑΣΤΙΚΗ, ΑΝΑΠΛΑΣΗ ΟΥΡΗΘΡΑΣ ΓΥΝΑΙΚΟΣ",Surgical,120,1970
X686821,ΑΝΕΝΕΡΓΟΣ,Surgical,160,2130
X686839,"ΕΠΕΜΒΑΣΗ ΣΤΗΡΙΞΗΣ ΓΙΑ ΑΚΡΑΤΙΑ ΣΕ ΑΝΔΡΑ (ΠΧ, ΠΕΡΙΤΟ",Surgical,160,1570
X686843,ΑΦΑΙΡΕΣΗ Η ΑΝΑΘΕΩΡΗΣΗ ΕΠΕΜΒΑΣΗΣ ΣΤΗΡΙΞΗΣ ΓΙΑ ΑΚΡΑΤ,Surgical,210,2340
X686847,ΑΝΕΝΕΡΓΟΣ,Surgical,80,2210
X686849,ΕΙΣΑΓΩΓΗ ΠΛΗΡΟΥΜΕΝΟΥ ΣΦΙΓΚΤΗΡΑ ΑΥΧΕΝΑ ΤΗΣ ΟΥΡΗΘΡΑΣ,Surgical,120,2370
X686851,ΑΦΑΙΡΕΣΗ ΠΛΗΡΟΥΜΕΝΟΥ ΣΦΙΓΚΤΗΡΑ ΑΥΧΕΝΑ ΤΗΣ ΟΥΡΗΘΡΑΣ,Surgical,150,980
X686853,ΑΦΑΙΡΕΣΗ ΚΑΙ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΠΛΗΡΟΥΜΕΝΟΥ ΣΦΙΓΚΤΗΡΑ Α,Surgical,210,1140
X686855,ΑΦΑΙΡΕΣΗ ΚΑΙ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΠΛΗΡΟΥΜΕΝΟΥ ΣΦΙΓΚΤΗΡΑ Α,Surgical,120,1300
X686857,ΑΠΟΚΑΤΑΣΤΑΣΗ ΠΛΗΡΟΥΜΕΝΟΥ ΣΦΙΓΚΤΗΡΑ ΑΥΧΕΝΑ ΤΗΣ ΟΥΡΗ,Surgical,160,1010
X686859,"ΠΛΑΣΤΙΚΗ ΟΥΡΗΘΡΑΣ ΚΑΙ ΣΤΟΜΙΟΥ, ΜΕ ΒΛΕΝΝΟΓΟΝΙΚΗ ΠΡΟ",Surgical,80,1170
X686879,ΑΝΕΝΕΡΓΟΣ,Surgical,120,770
X686959,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1170
X686963,"ΟΥΡΗΘΡΟΡΡΑΦΗ, ΣΥΡΡΑΦΗ ΤΡΑΥΜΑΤΟΣ 'Η ΠΛΗΓΗΣ ΤΗΣ ΟΥΡΗ",Surgical,120,1490
X686969,"ΟΥΡΗΘΡΟΡΡΑΦΗ, ΣΥΡΡΑΦΗ ΤΡΑΥΜΑΤΟΣ 'Η ΠΛΗΓΗΣ ΤΗΣ ΟΥΡΗ",Surgical,120,1970
X686979,"ΟΥΡΗΘΡΟΡΡΑΦΗ, ΣΥΡΡΑΦΗ ΤΡΑΥΜΑΤΟΣ 'Η ΠΛΗΓΗΣ ΤΗΣ ΟΥΡΗ",Surgical,80,770
X686989,"ΟΥΡΗΘΡΟΡΡΑΦΗ, ΣΥΡΡΑΦΗ ΤΡΑΥΜΑΤΟΣ 'Η ΠΛΗΓΗΣ ΤΗΣ ΟΥΡΗ",Surgical,160,1570
X686999,ΣΥΓΚΛΕΙΣΗ ΟΥΡΗΘΡΟΣΤΟΜΙΑΣ Ή ΟΥΡΗΘΡΟΔΕΡΜΑΤΙΚΟΥ ΣΥΡΙΓ,Surgical,120,2370
X687159,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1170
X687161,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1330
X687169,ΑΝΕΝΕΡΓΟΣ,Surgical,80,1970
X687199,ΑΝΕΝΕΡΓΟΣ,Surgical,80,2370
X687201,ΑΝΕΝΕΡΓΟΣ,Surgical,120,530
X687279,ΑΝΕΝΕΡΓΟΣ,Surgical,120,770
X687281,ΑΝΕΝΕΡΓΟΣ,Surgical,160,930
X687289,ΔΙΑΣΤΟΛΗ ΟΥΡΗΘΡΑΣ ΣΕ ΓΥΝΑΙΚΑ,Surgical,80,1570
X687659,ΔΙΟΥΡΗΘΡΙΚΗ ΚΑΤΑΣΤΡΟΦΗ ΤΟΥ ΠΡΟΣΤΑΤΙΚΟΥ ΙΣΤΟΥ· ΜΕ Μ,Surgical,160,1170
X687663,ΔΙΟΥΡΗΘΡΙΚΗ ΚΑΤΑΣΤΡΟΦΗ ΤΟΥ ΠΡΟΣΤΑΤΙΚΟΥ ΙΣΤΟΥ· ΜΕ Ρ,Surgical,120,1490
X687757,"ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΔΙΚΑΣΙΑ, ΟΥΡΟΠΟΙΗΤΙΚΟ ΣΥΣΤΗΜΑ",Surgical,80,1010
X687959,"ΔΙΑΤΟΜΗ ΑΚΡΟΠΟΣΘΙΑΣ, ΡΑΧΙΑΙΑ Ή ΠΛΑΓΙΑ (ΞΕΧΩΡΙΣΤΗ Ε",Surgical,160,1170
X687961,"ΔΙΑΤΟΜΗ ΑΚΡΟΠΟΣΘΙΑΣ, ΡΑΧΙΑΙΑ Ή ΠΛΑΓΙΑ (ΞΕΧΩΡΙΣΤΗ Ε",Surgical,80,1330
X687989,"ΤΟΜΗ ΚΑΙ ΠΑΡΟΧΕΤΕΥΣΗ ΠΕΟΥΣ, ΕΝ ΤΩ ΒΑΘΕΙ",Surgical,160,1570
X688059,"ΚΑΤΑΣΤΡΟΦΗ ΤΗΣ ΒΛΑΒΗΣ(ΩΝ), ΠΕΟΣ (ΠΧ, ΚΟΝΔΥΛΩΜΑ, ΘΗ",Surgical,160,1170
X688069,"ΚΑΤΑΣΤΡΟΦΗ ΤΗΣ ΒΛΑΒΗΣ(ΩΝ), ΠΕΟΣ (ΠΧ, ΚΟΝΔΥΛΩΜΑ, ΘΗ",Surgical,120,1970
X688071,"ΚΑΤΑΣΤΡΟΦΗ ΤΗΣ ΒΛΑΒΗΣ(ΩΝ), ΠΕΟΣ (ΠΧ, ΚΟΝΔΥΛΩΜΑ, ΘΗ",Surgical,160,2130
X688073,"ΚΑΤΑΣΤΡΟΦΗ ΤΗΣ ΒΛΑΒΗΣ(ΩΝ), ΠΕΟΣ (ΠΧ, ΚΟΝΔΥΛΩΜΑ, ΘΗ",Surgical,80,2290
X688079,"ΚΑΤΑΣΤΡΟΦΗ ΤΗΣ ΒΛΑΒΗΣ(ΩΝ), ΠΕΟΣ (ΠΧ, ΚΟΝΔΥΛΩΜΑ, ΘΗ",Surgical,240,1220
X688089,"ΚΑΤΑΣΤΡΟΦΗ ΤΗΣ ΒΛΑΒΗΣ(ΩΝ), ΠΕΟΣ (ΠΧ, ΚΟΝΔΥΛΩΜΑ, ΘΗ",Surgical,160,1570
X688159,ΒΙΟΨΙΑ ΠΕΟΥΣ (ΔΕΡΜΑΤΟΣ - ΒΛΕΝΟΓΟΝΝΟΥ),Surgical,120,1170
X688169,ΒΙΟΨΙΑ ΠΕΟΥΣ· ΕΝ ΤΩ ΒΑΘΕΙ ΔΟΜΕΣ,Surgical,80,1970
X688179,ΕΚΤΟΜΗ ΠΕΪΚΗΣ ΠΛΑΚΑΣ (ΝΟΣΟΣ PEYRONIE)·,Surgical,240,1220
X688181,ΕΚΤΟΜΗ ΠΕΪΚΗΣ ΠΛΑΚΑΣ (ΝΟΣΟΣ PEYRONIE)· ΜΕ ΜΟΣΧΕΥΜΑ,Surgical,150,1380
X688183,ΕΚΤΟΜΗ ΠΕΪΚΗΣ ΠΛΑΚΑΣ (ΝΟΣΟΣ PEYRONIE)· ΜΕ ΜΟΣΧΕΥΜΑ,Surgical,210,2140
X688189,ΑΦΑΙΡΕΣΗ ΞΕΝΟΥ ΣΩΜΑΤΟΣ ΑΠΟ ΤΟΝ ΕΝ ΤΩ ΒΑΘΕΙ ΠΕΪΚΟ Ι,Surgical,240,2020
X688199,ΑΚΡΩΤΗΡΙΑΣΜΟΣ ΠΕΟΥΣ· ΜΕΡΙΚΟΣ,Surgical,80,2370
X688209,ΑΚΡΩΤΗΡΙΑΣΜΟΣ ΠΕΟΥΣ· ΠΛΗΡΗΣ,Surgical,160,1170
X688219,ΑΚΡΩΤΗΡΙΑΣΜΟΣ ΠΕΟΥΣ· ΡΙΖΙΚΟΣ· ΜΕ ΒΟΥΒΩΝΟΜΗΡΙΑΙΑ ΛΕ,Surgical,240,2420
X688229,ΑΚΡΩΤΗΡΙΑΣΜΟΣ ΠΕΟΥΣ· ΡΙΖΙΚΟΣ· ΣΕ ΣΥΝΕΧΕΙΑ ΜΕ ΠΥΕΛΙ,Surgical,240,1220
X688259,"ΠΕΡΙΤΟΜΗ, ΜΕ ΧΡΗΣΗ ΛΑΒΙΔΑΣ Η ΑΛΛΗΣ ΣΥΣΚΕΥΗΣ ΜΕ ΤΟΠ",Surgical,80,1170
X688279,"ΠΕΡΙΤΟΜΗ, ΧΕΙΡΟΥΡΓΙΚΗ ΕΚΤΟΜΗ ΧΩΡΙΣ ΛΑΒΙΔΑ, ΣΥΣΚΕΥΗ",Surgical,240,1220
X688281,"ΠΕΡΙΤΟΜΗ, ΧΕΙΡΟΥΡΓΙΚΗ ΕΚΤΟΜΗ ΧΩΡΙΣ ΛΑΒΙΔΑ, ΣΥΣΚΕΥΗ",Surgical,150,1980
X688283,ΛΥΣΗ Η ΕΚΤΟΜΗ ΠΕΪΚΩΝ ΣΥΜΦΥΣΕΩΝ ΜΕΤΑ ΑΠΟ ΠΕΡΙΤΟΜΗ,Surgical,210,1540
X688285,ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΝΟΛΟΚΛΗΡΩΤΗΣ ΠΕΡΙΤΟΜΗΣ,Surgical,120,1250
X688287,ΕΚΤΟΜΗ ΧΑΛΙΝΟΥ ΠΕΟΥΣ,Surgical,180,1860
X688359,ΔΙΑΔΙΚΑΣΙΑ ΕΓΧΥΣΗΣ ΓΙΑ ΤΗ ΝΟΣΟ PEYRONIE,Surgical,160,1170
X688369,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1970
X688399,ΚΑΤΑΙΟΝΙΣΜΟΣ ΣΗΡΑΓΓΩΔΩΝ ΣΩΜΑΤΩΝ ΓΙΑ ΠΡΙΑΠΙΣΜΟ,Surgical,120,2370
X688419,ΔΙΑΔΙΚΑΣΙΑ ΕΓΧΥΣΗΣ ΓΙΑ ΣΗΡΑΓΓΟΓΡΑΦΙΑ ΣΗΡΑΓΓΩΔΩΝ ΣΩ,Surgical,160,1970
X688421,"ΔΥΝΑΜΙΚΗ ΣΗΡΑΓΓΟΜΕΤΡΙΑ, ΠΕΡΙΛΑΜΒΑΝΕΙ ΕΝΔΟΣΗΡΑΓΓΩΔΗ",Surgical,80,2130
X688429,ΕΓΧΥΣΗ ΕΝΤΟΣ ΤΩΝΣΗΡΑΓΓΩΔΩΝ ΣΩΜΑΤΩΝ ΜΕ ΦΑΡΜΑΚΟΛΟΓΙΚ,Surgical,120,770
X688439,ΠΕΪΚΗ ΠΛΗΘΥΣΜΟΓΡΑΦΙΑ,Surgical,80,1570
X688459,ΚΑΤΑΓΡΑΦΗ ΤΗΣ ΝΥΧΤΕΡΙΝΗΣ ΣΤΥΤΙΚΗΣ ΔΡΑΣΤΗΡΙΟΤΗΤΑΣ,Surgical,120,1170
X688559,ΠΛΑΣΤΙΚΗ ΕΠΕΜΒΑΣΗ ΠΕΟΥΣ ΓΙΑ ΔΙΟΡΘΩΣΗ ΑΠΟΚΛΙΣΗΣ (ΠΧ,Surgical,80,1170
X688567,ΠΛΑΣΤΙΚΗ ΕΠΕΜΒΑΣΗ ΠΕΟΥΣ ΓΙΑ ΔΙΟΡΘΩΣΗ ΑΠΟΚΛΙΣΗΣ 'Η ,Surgical,180,2860
X688575,ΟΥΡΗΘΡΟΠΛΑΣΤΙΚΗ ΓΙΑ ΑΠΟΚΑΤΑΣΤΑΣΗ ΔΕΥΤΕΡΟΥ ΣΤΑΔΙΟΥ ,Surgical,160,450
X688583,ΟΥΡΗΘΡΟΠΛΑΣΤΙΚΗ ΓΙΑ ΑΠΟΚΑΤΑΣΤΑΣΗ ΔΕΥΤΕΡΟΥ ΣΤΑΔΙΟΥ ,Surgical,210,2140
X688591,ΟΥΡΗΘΡΟΠΛΑΣΤΙΚΗ ΓΙΑ ΑΠΟΚΑΤΑΣΤΑΣΗ ΔΕΥΤΕΡΟΥ ΣΤΑΔΙΟΥ ,Surgical,120,1730
X688595,ΟΥΡΗΘΡΟΠΛΑΣΤΙΚΗ ΓΙΑ ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΡΙΤΟΥ ΣΤΑΔΙΟΥ ΥΠ,Surgical,80,2050
X688603,ΑΠΟΚΑΤΑΣΤΑΣΗ ΒΑΛΑΝΙΚΟΥ ΥΠΟΣΠΑΔΙΑ ΕΝΟΣ ΣΤΑΔΙΟΥ (ΜΕ ,Surgical,120,690
X688607,ΑΠΟΚΑΤΑΣΤΑΣΗ ΒΑΛΑΝΙΚΟΥ ΥΠΟΣΠΑΔΙΑ ΕΝΟΣ ΣΤΑΔΙΟΥ (ΜΕ ,Surgical,80,1010
X688611,ΑΠΟΚΑΤΑΣΤΑΣΗ ΒΑΛΑΝΙΚΟΥ ΥΠΟΣΠΑΔΙΑ ΕΝΟΣ ΣΤΑΔΙΟΥ (ΜΕ ,Surgical,160,1330
X688615,ΑΠΟΚΑΤΑΣΤΑΣΗ ΒΑΛΑΝΙΚΟΥ ΥΠΟΣΠΑΔΙΑ ΕΝΟΣ ΣΤΑΔΙΟΥ (ΜΕ ,Surgical,120,1650
X688623,ΑΠΟΚΑΤΑΣΤΑΣΗ ΕΝΟΣ ΣΤΑΔΙΟΥ ΕΓΓΥΣ ΠΕΪΚΟΥ Ή ΟΣΧΕΟΠΕΪΚ,Surgical,160,2290
X688631,ΑΠΟΚΑΤΑΣΤΑΣΗ ΕΝΟΣ ΣΤΑΔΙΟΥ ΠΕΡΙΝΕΪΚΟΥ ΥΠΟΣΠΑΔΙΑ ΠΟΥ,Surgical,80,930
X688639,"ΑΠΟΚΑΤΑΣΤΑΣΗ ΕΠΙΠΛΟΚΩΝ ΥΠΟΣΠΑΔΙΑ (ΗΤΟΙ, ΣΥΡΙΓΓΙΑ, ",Surgical,240,2020
X688647,"ΑΠΟΚΑΤΑΣΤΑΣΗ ΕΠΙΠΛΟΚΩΝ ΥΠΟΣΠΑΔΙΑ (ΗΤΟΙ, ΣΥΡΙΓΓΙΑ, ",Surgical,160,2210
X688655,"ΑΠΟΚΑΤΑΣΤΑΣΗ ΕΠΙΠΛΟΚΩΝ ΥΠΟΣΠΑΔΙΑ (ΗΤΟΙ, ΣΥΡΙΓΓΙΑ, ",Surgical,80,850
X688663,ΑΠΟΚΑΤΑΣΤΑΣΗ ΑΠΟΤΥΧΗΜΕΝΟΥ ΥΠΟΣΠΑΔΙΑ ΠΟΥ ΑΠΑΙΤΕΙ ΕΚ,Surgical,210,1940
X688679,ΠΛΑΣΤΙΚΗ ΕΠΕΜΒΑΣΗ ΣΤΟ ΠΕΟΣ ΓΙΑ ΔΙΟΡΘΩΣΗ ΓΩΝΙΩΣΗΣ,Surgical,80,770
X688719,ΠΛΑΣΤΙΚΗ ΕΠΕΜΒΑΣΗ ΣΤΟ ΠΕΟΣ ΓΙΑ ΕΠΙΣΠΑΔΙΑ ΒΑΛΑΝΙΚΟΥ,Surgical,160,1970
X688729,ΠΛΑΣΤΙΚΗ ΕΠΕΜΒΑΣΗ ΣΤΟ ΠΕΟΣ ΓΙΑ ΕΠΙΣΠΑΔΙΑ ΒΑΛΑΝΙΚΟΥ,Surgical,120,770
X688739,ΠΛΑΣΤΙΚΗ ΕΠΕΜΒΑΣΗ ΣΤΟ ΠΕΟΣ ΓΙΑ ΕΠΙΣΠΑΔΙΑ ΒΑΛΑΝΙΚΟΥ,Surgical,80,1570
X688759,ΕΙΣΑΓΩΓΗ ΠΕΪΚΟΥ ΕΜΦΥΤΕΥΜΑΤΟΣ· ΜΗ-ΔΙΑΤΕΙΝΟΜΕΝΟΥ (ΗΜ,Surgical,120,1170
X688761,ΕΙΣΑΓΩΓΗ ΠΕΪΚΟΥ ΕΜΦΥΤΕΥΜΑΤΟΣ· ΔΙΑΤΕΙΝΟΜΕΝΟΥ (ΑΥΤΟΝ,Surgical,160,1330
X688769,"ΕΙΣΑΓΩΓΗ ΠΟΛΛΑΠΛΩΝ ΣΤΟΙΧΕΙΩΝ, ΔΙΑΤΕΙΝΟΜΕΝΟΥ ΠΕΪΚΟΥ",Surgical,80,1970
X688771,ΑΦΑΙΡΕΣΗ ΟΛΩΝ ΤΩΝ ΣΤΟΙΧΕΙΩΝ ΤΟΥ ΔΙΑΤΕΙΝΟΜΕΝΟΥ ΠΕΪΚ,Surgical,150,2580
X688775,ΑΠΟΚΑΤΑΣΤΑΣΗ ΤΩΝ ΣΤΟΙΧΕΙΩΝ ΤΟΥ ΔΙΑΤΕΙΝΟΜΕΝΟΥ ΠΕΪΚΟ,Surgical,80,450
X688779,ΑΦΑΙΡΕΣΗ ΚΑΙ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΟΛΩΝ ΤΩΝ ΣΤΟΙΧΕΙΩΝ ΕΝΟΣ,Surgical,240,1220
X688781,ΑΦΑΙΡΕΣΗ ΚΑΙ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΟΛΩΝ ΤΩΝ ΣΤΟΙΧΕΙΩΝ ΕΝΟΣ,Surgical,150,1380
X688789,ΑΦΑΙΡΕΣΗ ΜΗ-ΔΙΑΤΕΙΝΟΜΕΝΟΥ (ΗΜΙΣΚΛΗΡΟΥ) Η ΔΙΑΤΕΙΝΟΜ,Surgical,240,2020
X688791,ΑΦΑΙΡΕΣΗ ΚΑΙ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΜΗ-ΔΙΑΤΕΙΝΟΜΕΝΟΥ (ΗΜΙΣΚ,Surgical,150,2180
X688793,ΑΦΑΙΡΕΣΗ ΚΑΙ ΑΝΤΙΚΑΤΑΣΤΑΣΗ ΜΗ-ΔΙΑΤΕΙΝΟΜΕΝΟΥ (ΗΜΙΣΚ,Surgical,210,2340
X688799,ΠΑΡΑΚΑΜΨΗ ΣΗΡΑΓΓΩΔΗ ΣΩΜΑΤΑ-ΣΑΦΗΝΗΣ ΦΛΕΒΑ (ΕΠΕΜΒΑΣΗ,Surgical,80,2370
X688819,ΠΑΡΑΚΑΜΨΗ ΣΗΡΑΓΓΩΔΗ ΣΩΜΑΤΑ- ΣΠΟΓΓΩΔΕΣ ΣΩΜΑ (ΕΠΕΜΒΑ,Surgical,120,1970
X688829,"ΣΗΡΙΓΓΟΠΟΙΗΣΗ ΣΗΡΑΓΓΩΔΗ ΣΩΜΑΤΑ-ΒΑΛΑΝΟΣ (ΠΧ, ΒΕΛΟΝΑ",Surgical,80,770
X688839,ΠΛΑΣΤΙΚΗ ΕΠΕΜΒΑΣΗ ΓΙΑ ΤΡΑΥΜΑ ΠΕΟΥΣ,Surgical,160,1570
X688859,ΧΕΙΡΙΣΜΟΣ ΑΚΡΟΠΟΣΘΙΑΣ· ΠΕΡΙΛΑΜΒΑΝΕΙ ΛΥΣΗ ΣΥΜΦΥΣΕΩΝ,Surgical,80,1170
X688959,"ΒΙΟΨΙΑ ΟΡΧΕΩΝ, ΒΕΛΟΝΑ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ)",Surgical,160,1170
X688969,"ΒΙΟΨΙΑ ΟΡΧΕΩΝ, ΜΕ ΤΟΜΗ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ)",Surgical,120,1970
X688983,ΕΚΤΟΜΗ ΕΞΩΠΑΡΕΓΧΥΜΑΤΙΚΗΣ ΒΛΑΒΗΣ ΤΟΥ ΟΡΧΙ,Surgical,210,1540
X688999,"ΟΡΧΕΚΤΟΜΗ, ΑΠΛΗ (ΠΕΡΙΛΑΜΒΑΝΟΜΕΝΟΥ ΤΟΥ ΥΠΟΚΑΨΙΚΟΥ),",Surgical,240,2820
X689003,"ΟΡΧΕΚΤΟΜΗ, ΜΕΡΙΚΗ",Surgical,210,1140
X689019,"ΟΡΧΕΚΤΟΜΗ, ΡΙΖΙΚΗ, ΓΙΑ ΟΓΚΟ· ΒΟΥΒΩΝΙΚΗ ΠΡΟΣΠΕΛΑΣΗ",Surgical,240,2420
X689029,"ΟΡΧΕΚΤΟΜΗ, ΡΙΖΙΚΗ, ΓΙΑ ΟΓΚΟ· ΜΕ ΚΟΙΛΙΑΚΗ ΔΙΕΡΕΥΝΗ",Surgical,240,1220
X689059,ΔΙΕΡΕΥΝΗΣΗ ΓΙΑ ΚΡΥΨΟΡΧΙΑ (ΒΟΥΒΩΝΙΚΗ Ή ΟΣΧΕΙΚΗ ΠΕΡΙ,Surgical,160,1170
X689079,ΔΙΕΡΕΥΝΗΣΗ ΓΙΑ ΚΡΥΨΟΡΧΙΑ ΜΕ ΚΟΙΛΙΑΚΗ ΔΙΕΡΕΥΝΗΣΗ,Surgical,80,770
X689159,"ΑΠΟΚΑΤΑΣΤΑΣΗ ΣΥΣΤΡΟΦΗΣ ΟΡΧΗ, ΧΕΙΡΟΥΡΓΙΚΗ, ΜΕ Ή ΧΩΡ",Surgical,120,1170
X689199,ΚΑΘΗΛΩΣΗ ΑΝΤΙΠΛΕΥΡΟΥ ΟΡΧΙ (ΞΕΧΩΡΙΣΤΗ ΕΠΕΜΒΑΣΗ),Surgical,80,2370
X689239,"ΟΡΧΕΟΠΗΞΙΑ, ΒΟΥΒΩΝΙΚΗ ΠΡΟΣΠΕΛΑΣΗ, ΜΕ Ή ΧΩΡΙΣ ΑΠΟΚΑ",Surgical,160,1570
X689259,"ΟΡΧΕΟΠΗΞΙΑ, ΚΟΙΛΙΑΚΗ ΠΡΟΣΠΕΛΑΣΗ, ΓΙΑ ΕΝΔΟΚΟΙΛΙΑΚΟ ",Surgical,80,1170
X689279,ΕΙΣΑΓΩΓΗ ΟΡΧΙΚΗΣ ΠΡΟΘΕΣΗΣ,Surgical,120,770
X689299,ΣΥΡΡΑΦΗ Η ΑΠΟΚΑΤΑΣΤΑΣΗ ΟΡΧΙΚΟΥ ΤΡΑΥΜΑΤΟΣ,Surgical,160,2370
X689319,ΜΕΤΑΦΟΡΑ ΟΡΧΙ (ΕΩΝ) ΣΤΟΝ ΜΗΡΟ (ΛΟΓΩ ΚΑΤΑΣΤΡΟΦΗΣ ΤΟ,Surgical,80,1970
X689339,"ΛΑΠΑΡΟΣΚΟΠΗΣΗ, ΧΕΙΡΟΥΡΓΙΚΗ· ΟΡΧΕΚΤΟΜΗ",Surgical,240,2020
X689343,"ΛΑΠΑΡΟΣΚΟΠΗΣΗ, ΧΕΙΡΟΥΡΓΙΚΗ· ΟΡΧΕΚΤΟΜΗ ΓΙΑ ΕΝΔΟΚΟΙΛ",Surgical,210,2340
X689357,"ΜΗ ΚΑΤΑΓΕΓΡΑΜΜΕΝΗ ΔΙΑΔΙΚΑΣΙΑ ΛΑΠΑΡΟΣΚΟΠΗΣΗΣ, ΟΡΧΙΣ",Surgical,120,1010
X689359,"ΤΟΜΗ ΚΑΙ ΠΑΡΟΧΕΤΕΥΣΗ ΕΠΙΔΙΔΥΜΙΔΑΣ, ΟΡΧΙ 'Η/ΚΑΙ ΟΣΧ",Surgical,160,1170
X689559,"ΒΙΟΨΙΑ ΕΠΙΔΙΔΥΜΙΔΑΣ, ΒΕΛΟΝΑ",Surgical,80,1170
X689619,ΕΚΤΟΜΗ ΤΟΠΙΚΗΣ ΒΛΑΒΗΣ ΕΠΙΔΙΔΥΜΙΔΑΣ,Surgical,240,2420
X689639,"ΕΚΤΟΜΗ ΣΠΕΡΜΑΤΟΚΗΛΗΣ, ΜΕ Ή ΧΩΡΙΣ ΕΚΤΟΜΗ ΕΠΙΔΙΔΥΜΙΔ",Surgical,240,2020
X689679,ΕΚΤΟΜΗ ΕΠΙΔΙΔΥΜΙΔΑΣ· ΕΤΕΡΟΠΛΕΥΡΗ,Surgical,240,1220
X689681,ΕΚΤΟΜΗ ΕΠΙΔΙΔΥΜΙΔΑΣ· ΑΜΦΟΤΕΡΟΠΛΕΥΡΗ,Surgical,150,1380
X689689,"ΔΙΕΡΕΥΝΗΣΗ ΕΠΙΔΙΔΥΜΙΔΑΣ, ΜΕ Ή ΧΩΡΙΣ ΒΙΟΨΙΑ",Surgical,160,1570
X689759,ΧΕΙΡΟΥΡΓΙΚΗ ΑΝΑΣΤΟΜΩΣΗ ΤΗΣ ΕΠΙΔΙΔΥΜΙΔΑΣ ΜΕ ΤΟΝ ΣΠΕ,Surgical,120,1620
X689761,ΧΕΙΡΟΥΡΓΙΚΗ ΑΝΑΣΤΟΜΩΣΗ ΤΗΣ ΕΠΙΔΙΔΥΜΙΔΑΣ ΜΕ ΤΟΝ ΣΠΕ,Surgical,160,1780
X689959,"ΠΑΡΑΚΕΝΤΗΣΗ ΜΕ ΑΝΑΡΡΟΦΗΣΗ ΤΗΣ ΥΔΡΟΚΗΛΗΣ, ΕΛΥΤΡΟΕΙΔ",Surgical,160,1170
X690039,ΕΚΤΟΜΗ ΥΔΡΟΚΗΛΗΣ· ΕΤΕΡΟΠΛΕΥΡΗ,Surgical,240,2020
X690041,ΕΚΤΟΜΗ ΥΔΡΟΚΗΛΗΣ· ΑΜΦΟΤΕΡΟΠΛΕΥΡΗ,Surgical,150,2180
X690079,ΑΝΕΝΕΡΓΟΣ,Surgical,80,770
X690159,ΠΑΡΟΧΕΤΕΥΣΗ ΑΠΟΣΤΗΜΑΤΟΣ ΑΠΟ ΤΟ ΤΟΙΧΩΜΑ ΤΟΥ ΟΣΧΕΟΥ,Surgical,120,1170
X690179,ΔΙΕΡΕΥΝΗΣΗ ΟΣΧΕΟΥ,Surgical,160,770
X690199,ΑΦΑΙΡΕΣΗ ΤΟΥ ΞΕΝΟΥ ΣΩΜΑΤΟΣ ΑΠΟ ΤΟ ΟΣΧΕΟ,Surgical,240,2820
X690259,ΕΚΤΟΜΗ ΤΟΥ ΟΣΧΕΟΥ,Surgical,240,1620
X690309,ΟΣΧΕΟΠΛΑΣΤΙΚΗ· ΑΠΛΗ,Surgical,120,1170
X690319,ΟΣΧΕΟΠΛΑΣΤΙΚΗ· ΕΠΙΠΛΕΓΜΕΝΗ,Surgical,80,1970
X690359,ΑΝΕΝΕΡΓΟΣ,Surgical,160,1170
X690459,ΑΝΕΝΕΡΓΟΣ,Surgical,120,1170
X690559,"ΤΟΜΗ ΠΟΡΟΥ ΓΙΑ ΠΟΡΟΓΡΑΦΙΑ, ΑΠΕΙΚΟΝΙΣΗ ΣΠΕΡΜΑΤΟΔΟΧΩ",Surgical,80,1170
X690759,"ΑΝΑΣΤOΜΩΣΗ ΣΠΕΡΜΑΤΙΚΟΥ ΠΟΡΟΥ, ΠΟΡΟΡΡΑΦΙΑ",Surgical,120,1170
