DrugID,Name,Route,AuthCountry,AuthHolder,MasterFileLocation,Email
132402,Solifenacina Tarbis,Oral Use,Spain,"Tarbis Farma, S.L.",Netherlands,safety@amaroxpharma.com
132403,Solifenacina Tecnigen,Oral Use,Portugal,"Biofarmoz- Sociedade Técnico Medicinal, Unipessoal, Lda.",Portugal,augusto.filipe@tecnimede.com
132404,Solifenacina Tecnigen,Oral Use,Spain,"Tecnimede España Ind. Fca., S.A.",Portugal,augusto.filipe@tecnimede.com
132405,Solifenacina Teva,Oral Use,Italy,Teva Italia S.R.L.,Croatia,safety.europe@tevaeu.com
132406,Solifenacina Teva,Oral Use,Spain,"Teva Pharma S.L.U.,",Croatia,safety.europe@tevaeu.com
132407,Solifenacina Viatris,Oral Use,Spain,Viatris Limited,Italy,productsafety@viatris.com
132408,Solifenacina Vir,Oral Use,Spain,"Industria Química Y Farmaceútica Vir, S.A.",Spain,farmacovigilancia@vir.es
132409,Solifenacina Viso Farmacéutica,Oral Use,Spain,Glenmark Arzneimittel Gmbh,Germany,GlobalPV@glenmarkpharma.com
132410,Solifenacina Vivanta,Oral Use,Spain,Vivanta Generics S.R.O.,Spain,pharmacovigilance@vivantagenerics.com
132411,Solifenacina/Tamsulosina,Oral Use,Spain,"Aurovitas Spain,s.A.U.",Malta,pharmacovigilance.eu@aurobindo.com
132412,Solifenacina/Tamsulosina,Oral Use,Spain,"Sandoz Farmacéutica, S.A.",Germany,eu-qppv.office@sandoz.com
132413,Solifenacina/Tamsulosina Alter,Oral Use,Spain,"Laboratorios Alter, S.A.",Spain,agoicoecheag@grupo-alter.com
132414,Solifenacina/Tamsulosina Cinfa,Oral Use,Spain,Laboratorios Cinfa S.A.,Spain,farmacovigilancia@cinfa.com
132415,Solifenacina/Tamsulosina Cinfamed,Oral Use,Spain,Laboratorios Cinfa S.A.,Spain,farmacovigilancia@cinfa.com
132416,Solifenacina/Tamsulosina Normon,Oral Use,Spain,"Laboratorios Normon, S.A.",Spain,safety@normon.com
132417,Solifenacina/Tamsulosina Pensa,Oral Use,Spain,Towa Pharmaceutical S.A.,Spain,pharmacovigilance@towapharmaceutical.com
132418,Solifenacina/Tamsulosina Teva,Oral Use,Spain,Teva B.V,Croatia,safety.europe@tevaeu.com
132419,Solifenacina/Tamsulosina Viatris,Oral Use,Spain,Viatris Limited,Italy,productsafety@viatris.com
132420,Solifenacine Ab,Oral Use,Belgium,Aurobindo N.V.,Malta,pharmacovigilance.eu@aurobindo.com
132421,Solifenacine Accord,Oral Use,France,Accord Healthcare France Sas,Poland,arlettawerynska@lambda-cro.com
132422,Solifenacine Arrow,Oral Use,France,Arrow Generiques,Malta,pharmacovigilance.eu@aurobindo.com
132423,Solifenacine Bgr,Oral Use,France,Biogaran,France,pharmacovigilance@biogaran.fr
132424,Solifenacine Cristers,Oral Use,France,Cristers,France,pharmacovigilance@medipha.eu
132425,Solifenacine Eg,Oral Use,France,Eg Labo Laboratoires Eurogenerics,Germany,dso@stada.de
132426,Solifenacine Eg,Oral Use,Luxembourg,Eurogenerics N.V./S.A.,Germany,dso@stada.de
132427,Solifenacine Eg,Oral Use,Belgium,Eurogenerics N.V./S.A.,Germany,dso@stada.de
132428,Solifenacine Eg,Oral Use,France,Eg Labo Laboratoires Eurogenerics,Germany,dso@stada.de
132429,Solifenacine Evolugen,Oral Use,France,Evolupharm,France,pharmacovigilance@medipha.eu
132430,Solifenacine Hcs,Oral Use,France,Hcs Bvba,Slovenia,pharmacovigilance.fr@krka.biz
132431,Solifenacine Qilu,Oral Use,France,Qilu Pharma Spain S.L.,Czech Republic,safety@elc-group.com
132432,Solifenacine Sandoz,Oral Use,France,Sandoz,Germany,eu-qppv.office@sandoz.com
132433,Solifenacine Teva,Oral Use,Belgium,Teva Pharma Belgium N.V./S.A,Croatia,safety.europe@tevaeu.com
132434,Solifenacine Teva,Oral Use,France,Teva Santé,Croatia,safety.europe@tevaeu.com
132435,Solifénacine Teva,Oral Use,Belgium,Teva Pharma Belgium N.V./S.A,Croatia,safety.europe@tevaeu.com
132436,Solifenacine Viatris,Oral Use,Belgium,Viatris Gx,Italy,productsafety@viatris.com
132437,Solifenacine Viatris,Oral Use,France,Viatris Sante,Italy,productsafety@viatris.com
132438,Solifenacine Viatris,Oral Use,Luxembourg,Viatris Gx,Italy,productsafety@viatris.com
132439,Solifenacine Zentiva,Oral Use,France,Zentiva France,Czech Republic,pharmacovigilance@zentiva.com
132440,Solifenacine Zydus,Oral Use,France,Zydus France,France,pvfrance@Zydusfrance.com
132441,Solifenacine/Tamsulosine,Oral Use,Belgium,Eurogenerics N.V./S.A.,Germany,dso@stada.de
132442,Solifenacine/Tamsulosine,Oral Use,Luxembourg,Eurogenerics N.V./S.A.,Germany,dso@stada.de
132443,Solifenacine/Tamsulosine Ab,Oral Use,Belgium,Aurobindo N.V.,Malta,pharmacovigilance.eu@aurobindo.com
132444,Solifenacine/Tamsulosine Teva,Oral Use,Belgium,Teva B.V,Croatia,safety.europe@tevaeu.com
132445,Solifenacine/Tamsulosine Teva,Oral Use,Belgium,Teva B.V,Croatia,safety.europe@tevaeu.com
132446,Solifenacine/Tamsulosine Viatris,Oral Use,Belgium,Viatris Gx,Italy,productsafety@viatris.com
132447,Solifenacine/Tamsulosine Viatris,Oral Use,Luxembourg,Viatris Gx,Italy,productsafety@viatris.com
132448,Solifenacinesuccinaat Accord,Oral Use,Netherlands,Accord Healthcare B.V.,Poland,arlettawerynska@lambda-cro.com
132449,Solifenacinesuccinaat Aurobindo,Oral Use,Netherlands,Aurobindo Pharma B.V.,Malta,pharmacovigilance.eu@aurobindo.com
132450,Solifenacinesuccinaat Brillpharma,Oral Use,Netherlands,Brillpharma (Ireland) Limited,Germany,info@brillpharma.co.uk
132451,Solifenacinesuccinaat Cf,Oral Use,Netherlands,Centrafarm B.V.,Germany,dso@stada.de
132452,Solifenacinesuccinaat Glenmark,Oral Use,Netherlands,Glenmark Arzneimittel Gmbh,Germany,GlobalPV@glenmarkpharma.com
132453,Solifenacinesuccinaat Krka,Oral Use,Netherlands,"Krka, D.D., Novo Mesto",Slovenia,pharmacovigilance.be@krka.biz
132454,Solifenacinesuccinaat Neuraxpharm,Oral Use,Netherlands,Neuraxpharm Arzneimittel Gmbh,Spain,safety@neuraxpharm.com
132455,Solifenacinesuccinaat Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com
132456,Solifenacinesuccinaat Sun,Oral Use,Netherlands,Sun Pharmaceutical Industries Europe B.V.,Romania,drugsafetyeurope@sunpharma.com
132457,Solifenacinesuccinaat Teva,Oral Use,Netherlands,Teva Nederland B.V.,Croatia,safety.europe@tevaeu.com
132458,Solifenacinesuccinaat Umedica,Oral Use,Netherlands,Umedica Netherlands B.V,Czech Republic,safety@elc-group.com
132459,Solifenacinesuccinaat Viatris,Oral Use,Netherlands,Viatris Limited,Italy,productsafety@viatris.com
132460,Solifenacinesuccinaat Vivanta,Oral Use,Netherlands,Vivanta Generics S.R.O.,Spain,pharmacovigilance@vivantagenerics.com
132461,Solifenacinesuccinaat/Tamsulosinehydrochloride,Oral Use,Netherlands,Demo Abee,Greece,pv@demo.gr
132462,Solifenacinesuccinaat/Tamsulosinehydrochloride Focus Care,Oral Use,Netherlands,Focus Care Pharmaceuticals B.V.,Netherlands,pv@focuscare.nl
132463,Solifenacinesuccinaat/Tamsulosinehydrochloride Genericon,Oral Use,Netherlands,Genericon Pharma Gesellschaft M.B.H.,Austria,drug.safety@genericon.at
132464,Solifenacinesuccinaat/Tamsulosinehydrochloride Sandoz,Oral Use,Netherlands,Sandoz B.V.,Germany,eu-qppv.office@sandoz.com
132465,Solifenacinesuccinaat/Tamsulosinehydrochloride Synthon Synthon,Oral Use,Netherlands,Synthon Bv,Netherlands,drug.safety@synthon.com
132466,Solifenacinesuccinaat/Tamsulosinehydrochloride Teva,Oral Use,Netherlands,Teva B.V,Croatia,safety.europe@tevaeu.com
132467,Solifenacinesuccinaat/Tamsulosinehydrochloride Viatris,Oral Use,Netherlands,Viatris Limited,Italy,productsafety@viatris.com
132468,Solifenacinetamsulosine Eg (Eurogenerics) Nv,Oral Use,Belgium,Eurogenerics N.V./S.A.,Germany,dso@stada.de
132469,Solifenacíniumsukcinát Lm,Oral Use,Slovakia,Lm Manufacturing Ltd,United Kingdom,drvijay@dscluk.com
132470,Solifenacinsuccinat Accord,Oral Use,Denmark,Accord Healthcare B.V.,Poland,arlettawerynska@lambda-cro.com
132471,Solifenacinsuccinat Al,Oral Use,Germany,Aliud Pharma Gmbh,Germany,dso@stada.de
132472,Solifenacinsuccinat Al,Oral Use,Germany,Aliud Pharma Gmbh,Germany,dso@stada.de
132473,Solifenacinsuccinat Alkem,Oral Use,Germany,Ascend Gmbh,Poland,alkem.qppv@navitaslifesciences.com
132474,Solifenacinsuccinat Aurobindo,Oral Use,Germany,Puren Pharma Gmbh & Co. Kg,Malta,pharmacovigilance.eu@aurobindo.com
132475,Solifenacinsuccinat Mylan,Oral Use,Germany,Mylan Germany Gmbh,Italy,productsafety@viatris.com
132476,Solifenacinsuccinat Qilu,Oral Use,Germany,Qilu Pharma Spain S.L.,Czech Republic,safety@elc-group.com
132477,Solifenacinsuccinat Teva,Oral Use,Denmark,Teva B.V,Croatia,safety.europe@tevaeu.com
132478,Solifenacinsuccinat/ Tamsulosinhydrochlorid Stada,Oral Use,Austria,Stada Arzneimittel Gmbh,Germany,dso@stada.de
132479,Solifenacinsuccinat/Tamsulosinhydrochlorid Aristo,Oral Use,Denmark,Aristo Pharma Gmbh (Art 57),Germany,drug-safety@aristo-pharma.de
132480,Solifenacinsuccinat/Tamsulosinhydrochlorid Heumann Pharma,Oral Use,Denmark,Heumann Pharma Gmbh & Co. Generica Kg,Germany,Medical.department@heumann.de
132481,Solifenacinsuccinat/Tamsulosinhydrochlorid Rafarm,Oral Use,Denmark,Rafarm Sa.,Greece,pharmacovigilance@rafarm.gr
132482,Solifenacinsuccinat/Tamsulosinhydrochlorid Teva,Oral Use,Denmark,Teva B.V,Croatia,safety.europe@tevaeu.com
132483,Solifenacinsuccinat/Tamsulosinhydrochlorid Zentiva,Oral Use,Denmark,"Zentiva, K.S.",Czech Republic,pharmacovigilance@zentiva.com
132484,Soliflow,Oral Use,Czech Republic,Adamed Pharma S.A.,Poland,pv@adamed.com
132485,Soliflow,Oral Use,Slovakia,Adamed Pharma S.A.,Poland,pv@adamed.com
132486,Solifurin,Oral Use,Poland,Aflofarm Farmacja Polska Sp. Z O.O.,Poland,jrzasa@aflofarm.pl
132487,Soligamma,Oral Use,Germany,Wörwag Pharma Gmbh & Co. Kg,Germany,DSO@woerwagpharma.com
132488,Soligamma,Oral Use,Hungary,Wörwag Pharma Gmbh & Co. Kg,Germany,DSO@woerwagpharma.com
132489,Soligamma,Oral Use,Poland,Wörwag Pharma Gmbh & Co. Kg,Germany,DSO@woerwagpharma.com
132490,"Soligamma, Солигамма",Oral Use,Bulgaria,Wörwag Pharma Gmbh & Co. Kg,Germany,DSO@woerwagpharma.com
132491,Soliker,Cutaneous Use,Spain,Glenmark Arzneimittel Gmbh,Germany,GlobalPV@glenmarkpharma.com
132492,Solinco,Oral Use,Poland,+pharma Arzneimittel Gmbh,Austria,drug.safety@genericon.at
132493,Solinitrina,Sublingual Use,Spain,"Kern Pharma, S.L.",Spain,farmacovigilancia@kernpharma.com
132494,Solinitrina Fuerte,Intravenous Use,Spain,"Kern Pharma, S.L.",Spain,farmacovigilancia@kernpharma.com
132495,Soliris,Intravenous Use,European Union,Alexion Europe Sas,France,AstraZenecaEU@astrazeneca.com
132496,Soliris,Intravenous Use,Iceland,Alexion Europe Sas,France,AstraZenecaEU@astrazeneca.com
132497,Soliris,Intravenous Use,Liechtenstein,Alexion Europe Sas,France,AstraZenecaEU@astrazeneca.com
132498,Soliris,Intravenous Use,Norway,Alexion Europe Sas,France,AstraZenecaEU@astrazeneca.com
132499,Solistad,Oral Use,Hungary,Stada Arzneimittel Ag,Germany,dso@stada.de
132500,Solitamar,Oral Use,Germany,Aristo Pharma Gmbh (Art 57),Germany,drug-safety@aristo-pharma.de
132501,Soliteva,Oral Use,Denmark,Teva B.V,Croatia,safety.europe@tevaeu.com
132502,Solitombo,Oral Use,Estonia,Adamed Pharma S.A.,Poland,pv@adamed.com
132503,Solitombo,Oral Use,Lithuania,Adamed Pharma S.A.,Poland,pv@adamed.com
132504,Solitombo,Oral Use,Poland,Adamed Pharma S.A.,Poland,pv@adamed.com
132505,Solivito N,Intravenous Use,Ireland,Fresenius Kabi Deutschland Gmbh,Germany,pharmacovigilance@fresenius-kabi.com
132506,Solixa,Oral Use,Czech Republic,Farmak International Sp. Z O.O.,Poland,pv@farmakinternational.pl
132507,Solixa,Oral Use,Slovakia,Farmak International Sp. Z O.O.,Poland,pv@farmakinternational.pl
132508,Solket,Oral Use,Italy,Aesculapius Farmaceutici S.R.L.,Italy,pharmacovigilance@direnzo.biz
132509,Solket Infiammazione E Dolore,Oromucosal Use,Italy,Aesculapius Farmaceutici S.R.L.,Italy,pharmacovigilance@direnzo.biz
132510,Sollazon,Oral Use,Latvia,Egis Pharmaceuticals Plc,Hungary,pharmacovigilance@egis.hu
132511,Sollazon,Oral Use,Lithuania,Egis Pharmaceuticals Plc,Hungary,pharmacovigilance@egis.hu
132512,Solmucol,Oral Use,Cyprus,Ibsa Farmaceutici Italia,Italy,farmacovigilanza@ibsa.it
132513,Solmucol,Oral Use,Czech Republic,Ibsa Slovakia S.R.O.,Italy,farmacovigilanza@ibsa.it
132514,Solmucol,Oral Use,France,Ibsa Pharma Sas,Italy,farmacovigilanza@ibsa.it
132515,Solmucol,Oral Use,Hungary,Ibsa Pharma Kft,Italy,farmacovigilanza@ibsa.it
132516,Solmucol,Oral Use,Slovakia,Ibsa Slovakia S.R.O.,Italy,farmacovigilanza@ibsa.it
132517,Solmucol,Oral Use,Slovakia,Ibsa Slovakia S.R.O.,Italy,farmacovigilanza@ibsa.it
132518,Solmucol Mucolitico,Oral Use,Italy,Ibsa Farmaceutici Italia,Italy,farmacovigilanza@ibsa.it
132519,Solnatec,Oral Use,Greece,Vian S.A.,Greece,pvvnx@vianex.gr
132520,Solomet,Oral Use,Finland,Orion Corporation,Finland,pharmacovigilance@orionpharma.com
132521,Solomet Depot,"Intraarticular Use ,Intrabursal Use ,Intradermal Use ,Intramuscular Use",Finland,Orion Corporation,Finland,pharmacovigilance@orionpharma.com
132522,Solomet Depot C,"Intraarticular Use ,Intrabursal Use",Finland,Orion Corporation,Finland,pharmacovigilance@orionpharma.com
132523,Solomet Depot C.,"Intraarticular Use ,Intrabursal Use",Finland,Orion Corporation,Finland,pharmacovigilance@orionpharma.com
132524,Solona,Oral Use,Sweden,Actavis Group Ptc Ehf.,Croatia,safety.europe@tevaeu.com
132525,Solosa,Oral Use,Greece,Sanofi-Aventis Monoprosopi A.E.B.E,France,EU-QPPV-Office-Sanofi@sanofi.com
132526,Solosa,Oral Use,Italy,Laboratori Guidotti S.P.A.,Italy,central.drug.safety.unit@menarini.it
132527,Solosils S Okusom Naranče,Oral Use,Croatia,Galenika International Kft.,Hungary,pharmacovigilance@radaydrug.com
132528,Solosils Z Okusom Pomaranče,Oral Use,Slovenia,Galenika International Kft.,Hungary,pharmacovigilance@radaydrug.com
132529,"Soloxelam,",Oromucosal Use,Poland,Exeltis Poland Sp. Z O.O.,Spain,pharmacovigilance@exeltis.com
132530,Solpa Cold & Flu Multi-Relief,Oral Use,Ireland,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com
132531,Solpa Cold & Flu Multi-Relief Max,Oral Use,Ireland,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com
132532,Solpa Headache,Oral Use,United Kingdom (Northern Ireland),Galpharm Healthcare Limited,Belgium,CSCIGlobalPatientSafety@perrigo.com
132533,Solpadeine,Oral Use,Poland,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132534,Solpadeine,Oral Use,Cyprus,Omega Pharma Hellas S.A.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132535,Solpadeine,Oral Use,Cyprus,Omega Pharma Hellas S.A.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132536,Solpadeine,Oral Use,Estonia,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132537,Solpadeine,Oral Use,Ireland,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com
132538,Solpadeine,Oral Use,Latvia,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132539,Solpadeine,Oral Use,Lithuania,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132540,Solpadeine,Oral Use,Malta,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com
132541,Solpadeine,Oral Use,Malta,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com
132542,Solpadeine,Oral Use,Romania,Perrigo Romania Srl,Belgium,CSCIGlobalPatientSafety@perrigo.com
132543,Solpadeine Cold & Flu,Oral Use,Cyprus,Perrigo Hellas A.E.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132544,Solpadeine Control,Oral Use,Poland,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132545,Solpadeine Express,Oral Use,Estonia,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132546,Solpadeine Express,Oral Use,Lithuania,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132547,Solpadeine Extra,Oral Use,Romania,Perrigo Romania Srl,Belgium,CSCIGlobalPatientSafety@perrigo.com
132548,Solpadeine Extracaff,Oral Use,Romania,Perrigo Romania Srl,Belgium,CSCIGlobalPatientSafety@perrigo.com
132549,Solpadeine Forte Tabs,Oral Use,Poland,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132550,Solpadeine Headache,Oral Use,United Kingdom (Northern Ireland),Omega Pharma Ltd,Belgium,CSCIGlobalPatientSafety@perrigo.com
132551,Solpadeine Headache,Oral Use,Cyprus,Perrigo Hellas A.E.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132552,Solpadeine Headache,Oral Use,United Kingdom (Northern Ireland),Omega Pharma Ltd,Belgium,CSCIGlobalPatientSafety@perrigo.com
132553,Solpadeine Max,Oral Use,United Kingdom (Northern Ireland),Omega Pharma Ltd,Belgium,CSCIGlobalPatientSafety@perrigo.com
132554,Solpadeine Max,Oral Use,Poland,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132555,Solpadeine Max,Oral Use,United Kingdom (Northern Ireland),Omega Pharma Ltd,Belgium,CSCIGlobalPatientSafety@perrigo.com
132556,Solpadeine Migraine,Oral Use,United Kingdom (Northern Ireland),Galpharm Healthcare Limited,Belgium,CSCIGlobalPatientSafety@perrigo.com
132557,Solpadeine One,Oral Use,United Kingdom (Northern Ireland),Accord Healthcare Limited,Poland,arlettawerynska@lambda-cro.com
132558,Solpadeine Pk,Oral Use,Latvia,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132559,Solpadeine Plus,Oral Use,United Kingdom (Northern Ireland),Omega Pharma Ltd,Belgium,CSCIGlobalPatientSafety@perrigo.com
132560,Solpadeine Plus,Oral Use,United Kingdom (Northern Ireland),Omega Pharma Ltd,Belgium,CSCIGlobalPatientSafety@perrigo.com
132561,Solpadeine Soluble,Oral Use,Estonia,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132562,Solpadeine Soluble,Oral Use,Latvia,Perrigo Poland Sp. Z.O.O.,Belgium,CSCIGlobalPatientSafety@perrigo.com
132563,Solpadol,Oral Use,Ireland,Phoenix Labs Unlimited Company,Portugal,safety.phoenix@phagecon.pt
132564,Solpadol,Oral Use,United Kingdom (Northern Ireland),Phoenix Labs Unlimited Company,Portugal,safety.phoenix@phagecon.pt
132565,Solpadol Caplets,Oral Use,Ireland,Phoenix Labs Unlimited Company,Portugal,safety.phoenix@phagecon.pt
132566,Solpa-Extra,Oral Use,Ireland,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com
132567,Solpapain,Oral Use,United Kingdom (Northern Ireland),Omega Pharma Ltd,Belgium,CSCIGlobalPatientSafety@perrigo.com
132568,Solpa-Plus,Oral Use,Ireland,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com
132569,Solpa-Plus With Caffeine,Oral Use,Ireland,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com
132570,Solpa-Sinus,Oral Use,Ireland,Chefaro Ireland Designated Activity Company,Belgium,CSCIGlobalPatientSafety@perrigo.com
132571,Solprene,Ocular Use,Italy,Farmigea Spa,Italy,pharmacovigilance@direnzo.biz
132572,Solsint,Oral Use,Spain,Ibsa Farmaceutici Italia,Italy,farmacovigilanza@ibsa.it
132573,Solta-Dex,Oral Use,Greece,Nassington Ltd,Greece,pharmacovigilance@verisfield.gr
132574,Soltamcin,Oral Use,Iceland,Williams & Halls Ehf,Iceland,phv@dayzero.is
132575,Soltel,Inhalation Use,Germany,Cipla Europe Nv,Spain,qppv@cipla.com
132576,Soltel,Inhalation Use,Spain,Cipla Europe Nv,Spain,qppv@cipla.com
132577,Soltera,Oral,Slovenia,Proximum D.O.O.,Croatia,lucija.bedenikovic@tigermedgrp.com
132578,Soltera,Oral Use,Slovenia,Proximum D.O.O.,Croatia,lucija.bedenikovic@tigermedgrp.com
132579,Soltopin,Cutaneous Use,Poland,"Infectopharm Arzneimittel Und Consilium Gmbh, De, Heppenheim",Germany,pharmacovigilance@infectopharm.com
132580,Soltrim,Intravenous Use,Spain,"Almirall, S.A.",Spain,fvspain@almirall.com
132581,Solu - Celestan,"Intraarticular Use ,Intrabursal Use ,Intralesional Use ,Intramuscular Use ,Intraperitoneal Use ,Intravenous Use",Austria,Organonhealthcare Gmbh,Belgium,OrganonEUQPPV@organon.com
132582,Solu Medrol,"Intramuscular Use ,Intravenous Use",Italy,Pfizer Italia S.R.L.,Italy,EVMPDenquiries@pfizer.com
132583,Solubacter,Cutaneous Use,France,Laboratoire Xo,France,pvlaboratoirexo@universalmedica.com
132584,Solubactine,Cutaneous Use,France,Laboratoire Xo,France,pvlaboratoirexo@universalmedica.com
132585,Soluble Paracetamol Codeine Zentiva,Oral Use,United Kingdom (Northern Ireland),Zentiva Pharma Uk Limited,Czech Republic,pharmacovigilance@zentiva.com
132586,Solução Cloretada Hipotónica,Intravenous Use,Portugal,"Fresenius Kabi Pharma Portugal, Lda.",Germany,pharmacovigilance@fresenius-kabi.com
132587,Solução De Cloreto De Sódio,Intravenous Use,Portugal,"Fresenius Kabi Pharma Portugal, Lda.",Germany,pharmacovigilance@fresenius-kabi.com
132588,Solucao Polielectrolitica,Intravenous Use,Portugal,"Laboratórios Basi – Indústria Farmacêutica, S.A.",Portugal,pharmacovigilance@basi.pt
132589,Solução Polielectrolítica,Intravenous Use,Portugal,"Laboratórios Basi – Indústria Farmacêutica, S.A.",Portugal,pharmacovigilance@basi.pt
132590,Solução Polielectrolítica Com Glucose,Intravenous Use,Portugal,"Laboratórios Basi – Indústria Farmacêutica, S.A.",Portugal,pharmacovigilance@basi.pt
132591,Solução Polielectrolítica Com Glucose Basi,Intravenous Use,Portugal,"Laboratórios Basi – Indústria Farmacêutica, S.A.",Portugal,pharmacovigilance@basi.pt
